facility_id,mortality_measure_count,safety_measure_count,readmission_measure_count,patient_exp_measure_count,timely_effective_measure_count
334068,,,,,
340001,8,8,11,15,10
340002,8,8,11,15,10
340003,8,8,11,15,10
340004,8,8,11,15,10
340008,8,8,11,15,10
340010,8,8,11,15,10
340013,8,8,11,15,10
340014,8,8,11,15,10
340015,8,8,11,15,10
340016,8,8,11,15,10
340017,8,8,11,15,10
340020,8,8,11,15,10
340021,8,8,11,15,10
340023,8,8,11,15,10
340024,8,8,11,15,10
340027,8,8,11,15,10
340028,8,8,11,15,10
340030,8,8,11,15,10
340032,8,8,11,15,10
340039,8,8,11,15,10
340040,8,8,11,15,10
340041,8,8,11,15,10
340042,8,8,11,15,10
340047,8,8,11,15,10
340049,8,8,11,15,10
340050,8,8,11,15,10
340051,8,8,11,15,10
340053,8,8,11,15,10
340060,8,8,11,15,10
340061,8,8,11,15,10
340064,8,8,11,15,10
340068,8,8,11,15,10
340069,8,8,11,15,10
340070,8,8,11,15,10
340071,8,8,11,15,10
340075,8,8,11,15,10
340084,8,8,11,15,10
340085,8,8,11,15,10
340087,8,8,11,15,10
340090,8,8,11,15,10
340091,8,8,11,15,10
340096,8,8,11,15,10
340097,8,8,11,15,10
340098,8,8,11,15,10
340099,8,8,11,15,10
340107,8,8,11,15,10
340109,8,8,11,15,10
340113,8,8,11,15,10
340114,8,8,11,15,10
340115,8,8,11,15,10
340116,8,8,11,15,10
340119,8,8,11,15,10
34011F,,,,,
340120,8,8,11,15,10
340123,8,8,11,15,10
340126,8,8,11,15,10
340127,8,8,11,15,10
340129,8,8,11,15,10
34012F,8,8,11,15,10
340130,8,8,11,15,10
340131,8,8,11,15,10
340132,8,8,11,15,10
34013F,8,8,11,15,10
340141,8,8,11,15,10
340142,8,8,11,15,10
340143,8,8,11,15,10
340145,8,8,11,15,10
340147,8,8,11,15,10
340148,8,8,11,15,10
34014F,,,,,
340151,8,8,11,15,10
340155,8,8,11,15,10
340156,8,8,11,15,10
340158,8,8,11,15,10
340159,8,8,11,15,10
340166,8,8,11,15,10
340168,,,,,
340171,8,8,11,15,10
340173,8,8,11,15,10
34017F,8,8,11,15,10
340183,8,8,11,15,10
340184,8,8,11,15,10
340188,8,8,11,15,10
340190,8,8,11,15,10
340195,8,8,11,15,10
34036F,8,8,11,15,10
341303,8,8,11,15,10
341304,8,8,11,15,10
341305,8,8,11,15,10
341307,8,8,11,15,10
341311,8,8,11,15,10
341314,8,8,11,15,10
341315,8,8,11,15,10
341316,8,8,11,15,10
341317,8,8,11,15,10
341318,8,8,11,15,10
341319,8,8,11,15,10
341320,8,8,11,15,10
341322,8,8,11,15,10
341323,8,8,11,15,10
341324,8,8,11,15,10
341325,8,8,11,15,10
341326,8,8,11,15,10
341327,8,8,11,15,10
341328,8,8,11,15,10
341329,8,8,11,15,10
344004,,,,,
344007,,,,,
344014,,,,,
344016,,,,,
344023,,,,,
344025,,,,,
344026,,,,,
344029,,,,,
344030,,,,,
344032,,,,,
344033,,,,,
344034,,,,,
344035,,,,,
344036,,,,,
350002,8,8,11,15,10
350006,8,8,11,15,10
350011,8,8,11,15,10
350015,8,8,11,15,10
350019,8,8,11,15,10
35002F,8,8,11,15,10
350063,8,8,11,15,10
350070,8,8,11,15,10
351300,8,8,11,15,10
351301,8,8,11,15,10
351302,8,8,11,15,10
351303,8,8,11,15,10
351304,8,8,11,15,10
351305,8,8,11,15,10
351306,8,8,11,15,10
351307,8,8,11,15,10
351308,8,8,11,15,10
351309,8,8,11,15,10
351310,8,8,11,15,10
351311,8,8,11,15,10
351312,8,8,11,15,10
351313,8,8,11,15,10
351314,8,8,11,15,10
351315,8,8,11,15,10
351316,8,8,11,15,10
351318,8,8,11,15,10
351319,8,8,11,15,10
351320,8,8,11,15,10
351321,8,8,11,15,10
351322,8,8,11,15,10
351323,8,8,11,15,10
351324,8,8,11,15,10
351325,8,8,11,15,10
351326,8,8,11,15,10
351327,8,8,11,15,10
351328,8,8,11,15,10
351329,8,8,11,15,10
351330,8,8,11,15,10
351331,8,8,11,15,10
351332,8,8,11,15,10
351333,8,8,11,15,10
351334,8,8,11,15,10
351335,8,8,11,15,10
351336,8,8,11,15,10
351364,8,8,11,15,10
354003,,,,,
354004,,,,,
360001,8,8,11,15,10
360002,8,8,11,15,10
360003,8,8,11,15,10
360006,8,8,11,15,10
360008,8,8,11,15,10
360009,8,8,11,15,10
360010,8,8,11,15,10
360011,8,8,11,15,10
360012,8,8,11,15,10
360013,8,8,11,15,10
360014,8,8,11,15,10
360016,8,8,11,15,10
360017,8,8,11,15,10
36001F,8,8,11,15,10
360020,8,8,11,15,10
360025,8,8,11,15,10
360026,8,8,11,15,10
360027,8,8,11,15,10
360029,8,8,11,15,10
360032,8,8,11,15,10
360035,8,8,11,15,10
360036,8,8,11,15,10
360039,8,8,11,15,10
36003F,8,8,11,15,10
360040,8,8,11,15,10
360041,8,8,11,15,10
360046,8,8,11,15,10
360048,8,8,11,15,10
360051,8,8,11,15,10
360054,8,8,11,15,10
360055,8,8,11,15,10
360056,8,8,11,15,10
360058,8,8,11,15,10
360059,8,8,11,15,10
360064,8,8,11,15,10
360065,8,8,11,15,10
360066,8,8,11,15,10
360068,8,8,11,15,10
36006F,,,,,
360070,8,8,11,15,10
360071,8,8,11,15,10
360072,8,8,11,15,10
360075,8,8,11,15,10
360076,8,8,11,15,10
360077,8,8,11,15,10
360078,8,8,11,15,10
360079,8,8,11,15,10
36007F,8,8,11,15,10
360080,8,8,11,15,10
360082,8,8,11,15,10
360084,8,8,11,15,10
360085,8,8,11,15,10
360086,8,8,11,15,10
360087,8,8,11,15,10
360089,8,8,11,15,10
36008F,8,8,11,15,10
360091,8,8,11,15,10
360092,8,8,11,15,10
360095,8,8,11,15,10
360096,8,8,11,15,10
360098,8,8,11,15,10
360107,8,8,11,15,10
360109,8,8,11,15,10
360112,8,8,11,15,10
360118,8,8,11,15,10
360121,8,8,11,15,10
360123,8,8,11,15,10
360125,8,8,11,15,10
360131,8,8,11,15,10
360132,8,8,11,15,10
360133,8,8,11,15,10
360134,8,8,11,15,10
360137,8,8,11,15,10
360143,8,8,11,15,10
360144,8,8,11,15,10
360145,8,8,11,15,10
360147,8,8,11,15,10
360148,8,8,11,15,10
360150,8,8,11,15,10
360152,8,8,11,15,10
360155,8,8,11,15,10
360156,8,8,11,15,10
360159,8,8,11,15,10
360161,8,8,11,15,10
360163,8,8,11,15,10
360170,8,8,11,15,10
360172,8,8,11,15,10
360174,8,8,11,15,10
360175,8,8,11,15,10
360179,8,8,11,15,10
360180,8,8,11,15,10
360185,8,8,11,15,10
360189,8,8,11,15,10
360197,8,8,11,15,10
360203,8,8,11,15,10
360210,8,8,11,15,10
360211,8,8,11,15,10
360218,8,8,11,15,10
360230,8,8,11,15,10
360234,8,8,11,15,10
360236,8,8,11,15,10
360239,8,8,11,15,10
360245,8,8,11,15,10
360259,8,8,11,15,10
360263,8,8,11,15,10
360266,8,8,11,15,10
360270,8,8,11,15,10
360276,8,8,11,15,10
360348,8,8,11,15,10
360351,8,8,11,15,10
360352,8,8,11,15,10
360354,8,8,11,15,10
360355,8,8,11,15,10
360358,8,8,11,15,10
360359,8,8,11,15,10
360360,8,8,11,15,10
360361,8,8,11,15,10
360364,8,8,11,15,10
360365,8,8,11,15,10
360367,8,8,11,15,10
360368,8,8,11,15,10
360374,8,8,11,15,10
360375,,,,,
361300,8,8,11,15,10
361302,8,8,11,15,10
361303,8,8,11,15,10
361304,8,8,11,15,10
361306,8,8,11,15,10
361307,8,8,11,15,10
361308,8,8,11,15,10
361309,8,8,11,15,10
361310,8,8,11,15,10
361311,8,8,11,15,10
361312,8,8,11,15,10
361313,8,8,11,15,10
361314,8,8,11,15,10
361315,8,8,11,15,10
361316,8,8,11,15,10
361318,8,8,11,15,10
361319,8,8,11,15,10
361320,8,8,11,15,10
361321,8,8,11,15,10
361322,8,8,11,15,10
361323,8,8,11,15,10
361324,8,8,11,15,10
361325,8,8,11,15,10
361326,8,8,11,15,10
361327,8,8,11,15,10
361328,8,8,11,15,10
361329,8,8,11,15,10
361330,8,8,11,15,10
361331,8,8,11,15,10
361332,8,8,11,15,10
361333,8,8,11,15,10
361334,8,8,11,15,10
361335,,,,,
363300,,,,,
363302,,,,,
363303,,,,,
363304,,,,,
363305,,,,,
363306,,,,,
363308,,,,,
363309,,,,,
364007,,,,,
364011,,,,,
364014,,,,,
364015,,,,,
364029,,,,,
364031,,,,,
364035,,,,,
364036,,,,,
364038,,,,,
364040,,,,,
364041,,,,,
364044,,,,,
364047,,,,,
364048,,,,,
364049,,,,,
364050,,,,,
364051,,,,,
364052,,,,,
364053,,,,,
364054,,,,,
364055,,,,,
364056,,,,,
364057,,,,,
364058,,,,,
364059,,,,,
364060,,,,,
364061,,,,,
364062,,,,,
364063,,,,,
364064,,,,,
364065,,,,,
364066,,,,,
370001,8,8,11,15,10
370002,8,8,11,15,10
370004,8,8,11,15,10
370006,8,8,11,15,10
370008,8,8,11,15,10
370013,8,8,11,15,10
370014,8,8,11,15,10
370015,8,8,11,15,10
370016,8,8,11,15,10
370018,8,8,11,15,10
370019,8,8,11,15,10
370020,8,8,11,15,10
370022,8,8,11,15,10
370023,8,8,11,15,10
370025,8,8,11,15,10
370026,8,8,11,15,10
370028,8,8,11,15,10
370034,8,8,11,15,10
370037,8,8,11,15,10
370039,8,8,11,15,10
370047,8,8,11,15,10
370049,8,8,11,15,10
370054,8,8,11,15,10
370056,8,8,11,15,10
370057,8,8,11,15,10
370078,8,8,11,15,10
370083,8,8,11,15,10
370089,8,8,11,15,10
370091,8,8,11,15,10
370093,8,8,11,15,10
370094,8,8,11,15,10
370097,8,8,11,15,10
370099,8,8,11,15,10
370100,8,8,11,15,10
370106,8,8,11,15,10
370112,8,8,11,15,10
370113,8,8,11,15,10
370114,8,8,11,15,10
37012F,8,8,11,15,10
370149,8,8,11,15,10
37014F,8,8,11,15,10
370158,8,8,11,15,10
370166,8,8,11,15,10
370170,8,8,11,15,10
370171,8,8,11,15,10
370172,8,8,11,15,10
370173,8,8,11,15,10
370178,8,8,11,15,10
370180,8,8,11,15,10
370183,8,8,11,15,10
370192,8,8,11,15,10
370199,8,8,11,15,10
370201,8,8,11,15,10
370202,8,8,11,15,10
370203,8,8,11,15,10
370206,8,8,11,15,10
370210,8,8,11,15,10
370211,8,8,11,15,10
370212,8,8,11,15,10
370214,8,8,11,15,10
370215,8,8,11,15,10
370216,8,8,11,15,10
370218,8,8,11,15,10
370220,8,8,11,15,10
370222,8,8,11,15,10
370225,8,8,11,15,10
370227,8,8,11,15,10
370228,8,8,11,15,10
370234,8,8,11,15,10
370235,8,8,11,15,10
370236,8,8,11,15,10
370237,8,8,11,15,10
370240,8,8,11,15,10
370243,8,8,11,15,10
370244,8,8,11,15,10
370245,8,8,11,15,10
370246,8,8,11,15,10
370247,8,8,11,15,10
370779,,,,,
370780,,,,,
370781,,,,,
370783,,,,,
371300,8,8,11,15,10
371301,8,8,11,15,10
371302,8,8,11,15,10
371303,8,8,11,15,10
371304,8,8,11,15,10
371305,8,8,11,15,10
371306,8,8,11,15,10
371307,8,8,11,15,10
371309,8,8,11,15,10
371310,8,8,11,15,10
371311,8,8,11,15,10
371312,8,8,11,15,10
371313,8,8,11,15,10
371314,8,8,11,15,10
371316,8,8,11,15,10
371317,8,8,11,15,10
371318,8,8,11,15,10
371319,8,8,11,15,10
371320,8,8,11,15,10
371321,8,8,11,15,10
371322,8,8,11,15,10
371323,8,8,11,15,10
371325,8,8,11,15,10
371326,8,8,11,15,10
371327,8,8,11,15,10
371328,8,8,11,15,10
371329,8,8,11,15,10
371330,8,8,11,15,10
371331,8,8,11,15,10
371332,8,8,11,15,10
371333,8,8,11,15,10
371334,8,8,11,15,10
371335,8,8,11,15,10
371336,8,8,11,15,10
371337,8,8,11,15,10
371338,8,8,11,15,10
371340,8,8,11,15,10
371341,8,8,11,15,10
371342,8,8,11,15,10
373300,,,,,
373303,,,,,
374000,,,,,
374001,,,,,
374006,,,,,
374008,,,,,
374012,,,,,
374016,,,,,
374020,,,,,
374021,,,,,
374023,,,,,
374025,,,,,
374026,,,,,
374027,,,,,
380001,8,8,11,15,10
380002,8,8,11,15,10
380004,8,8,11,15,10
380005,8,8,11,15,10
380007,8,8,11,15,10
380009,8,8,11,15,10
380014,8,8,11,15,10
380017,8,8,11,15,10
380018,8,8,11,15,10
380020,8,8,11,15,10
380021,8,8,11,15,10
380022,8,8,11,15,10
380025,8,8,11,15,10
380027,8,8,11,15,10
380029,8,8,11,15,10
380037,8,8,11,15,10
380038,8,8,11,15,10
38003F,8,8,11,15,10
380047,8,8,11,15,10
38004F,8,8,11,15,10
380050,8,8,11,15,10
380051,8,8,11,15,10
380052,8,8,11,15,10
380056,8,8,11,15,10
380060,8,8,11,15,10
380061,8,8,11,15,10
380071,8,8,11,15,10
380075,8,8,11,15,10
380082,8,8,11,15,10
380089,8,8,11,15,10
380090,8,8,11,15,10
380091,8,8,11,15,10
380102,8,8,11,15,10
380103,8,8,11,15,10
381301,8,8,11,15,10
381302,8,8,11,15,10
381303,8,8,11,15,10
381304,8,8,11,15,10
381305,8,8,11,15,10
381306,8,8,11,15,10
381307,8,8,11,15,10
381308,8,8,11,15,10
381309,8,8,11,15,10
381310,8,8,11,15,10
381311,8,8,11,15,10
381312,8,8,11,15,10
381313,8,8,11,15,10
381314,8,8,11,15,10
381315,8,8,11,15,10
381316,8,8,11,15,10
381317,8,8,11,15,10
381318,8,8,11,15,10
381319,8,8,11,15,10
381320,8,8,11,15,10
381321,8,8,11,15,10
381322,8,8,11,15,10
381323,8,8,11,15,10
381324,8,8,11,15,10
381325,8,8,11,15,10
383300,,,,,
384008,,,,,
384012,,,,,
390001,8,8,11,15,10
390002,8,8,11,15,10
390003,8,8,11,15,10
390004,8,8,11,15,10
390006,8,8,11,15,10
390009,8,8,11,15,10
390012,8,8,11,15,10
390013,8,8,11,15,10
390016,8,8,11,15,10
39001F,8,8,11,15,10
390025,8,8,11,15,10
390026,8,8,11,15,10
390027,8,8,11,15,10
390028,8,8,11,15,10
390030,8,8,11,15,10
390032,8,8,11,15,10
390035,8,8,11,15,10
390036,8,8,11,15,10
390037,8,8,11,15,10
390039,8,8,11,15,10
390041,8,8,11,15,10
390042,8,8,11,15,10
390044,8,8,11,15,10
390045,8,8,11,15,10
390046,8,8,11,15,10
390048,8,8,11,15,10
390049,8,8,11,15,10
39004F,8,8,11,15,10
390050,8,8,11,15,10
390056,8,8,11,15,10
390057,8,8,11,15,10
390058,8,8,11,15,10
39005F,8,8,11,15,10
390062,8,8,11,15,10
390063,8,8,11,15,10
390065,8,8,11,15,10
390066,8,8,11,15,10
390067,8,8,11,15,10
390068,8,8,11,15,10
39006F,8,8,11,15,10
390070,8,8,11,15,10
390073,8,8,11,15,10
390079,8,8,11,15,10
390086,8,8,11,15,10
390090,8,8,11,15,10
390091,8,8,11,15,10
390093,8,8,11,15,10
390096,8,8,11,15,10
390097,8,8,11,15,10
39009F,8,8,11,15,10
390100,8,8,11,15,10
390101,8,8,11,15,10
390102,8,8,11,15,10
390107,8,8,11,15,10
390110,8,8,11,15,10
390111,8,8,11,15,10
390112,8,8,11,15,10
390113,8,8,11,15,10
390114,8,8,11,15,10
390115,8,8,11,15,10
390116,8,8,11,15,10
390117,8,8,11,15,10
390123,8,8,11,15,10
390125,8,8,11,15,10
390127,8,8,11,15,10
39012F,8,8,11,15,10
390133,8,8,11,15,10
390137,8,8,11,15,10
390138,8,8,11,15,10
390139,8,8,11,15,10
39013F,8,8,11,15,10
390142,8,8,11,15,10
390145,8,8,11,15,10
390146,8,8,11,15,10
390147,8,8,11,15,10
390150,8,8,11,15,10
390151,8,8,11,15,10
390153,8,8,11,15,10
390156,8,8,11,15,10
390160,8,8,11,15,10
390162,8,8,11,15,10
390163,8,8,11,15,10
390164,8,8,11,15,10
390168,8,8,11,15,10
390173,8,8,11,15,10
390174,8,8,11,15,10
390178,8,8,11,15,10
390179,8,8,11,15,10
390180,8,8,11,15,10
390183,8,8,11,15,10
390184,8,8,11,15,10
390185,8,8,11,15,10
390195,8,8,11,15,10
390198,8,8,11,15,10
390199,8,8,11,15,10
390201,8,8,11,15,10
390203,8,8,11,15,10
390204,8,8,11,15,10
390211,8,8,11,15,10
390217,8,8,11,15,10
390219,8,8,11,15,10
390222,8,8,11,15,10
390223,8,8,11,15,10
390225,8,8,11,15,10
390226,8,8,11,15,10
390228,8,8,11,15,10
390231,8,8,11,15,10
390233,8,8,11,15,10
390237,8,8,11,15,10
390256,8,8,11,15,10
390258,8,8,11,15,10
390265,8,8,11,15,10
390266,8,8,11,15,10
390267,8,8,11,15,10
390268,8,8,11,15,10
390270,8,8,11,15,10
390272,8,8,11,15,10
390278,,,,,
390304,8,8,11,15,10
390307,8,8,11,15,10
390316,8,8,11,15,10
390322,8,8,11,15,10
390323,8,8,11,15,10
390324,8,8,11,15,10
390325,8,8,11,15,10
390327,8,8,11,15,10
390328,8,8,11,15,10
390329,8,8,11,15,10
390330,8,8,11,15,10
390331,8,8,11,15,10
390332,8,8,11,15,10
390333,8,8,11,15,10
390334,8,8,11,15,10
390335,8,8,11,15,10
390336,8,8,11,15,10
390337,8,8,11,15,10
390338,8,8,11,15,10
390339,8,8,11,15,10
390430,8,8,11,15,10
391300,8,8,11,15,10
391301,8,8,11,15,10
391302,8,8,11,15,10
391303,8,8,11,15,10
391304,8,8,11,15,10
391305,8,8,11,15,10
391306,8,8,11,15,10
391307,8,8,11,15,10
391308,8,8,11,15,10
391309,8,8,11,15,10
391312,8,8,11,15,10
391313,8,8,11,15,10
391314,8,8,11,15,10
391315,8,8,11,15,10
391316,8,8,11,15,10
391317,8,8,11,15,10
391318,8,8,11,15,10
393302,,,,,
393303,,,,,
393304,,,,,
393307,,,,,
393309,,,,,
394001,,,,,
394004,,,,,
394008,,,,,
394012,,,,,
394014,,,,,
394016,,,,,
394020,,,,,
394023,,,,,
394026,,,,,
394027,,,,,
394033,,,,,
394034,,,,,
394038,,,,,
394040,,,,,
394043,,,,,
394049,,,,,
394050,,,,,
394051,,,,,
394052,,,,,
394053,,,,,
394055,,,,,
394056,,,,,
394057,,,,,
394058,,,,,
394059,,,,,
394062,,,,,
400001,8,8,11,15,10
400003,8,8,11,15,10
400004,8,8,11,15,10
400005,8,8,11,15,10
400006,8,8,11,15,10
400007,8,8,11,15,10
400010,8,8,11,15,10
400011,8,8,11,15,10
400012,8,8,11,15,10
400013,8,8,11,15,10
400014,8,8,11,15,10
400015,8,8,11,15,10
400016,8,8,11,15,10
400018,8,8,11,15,10
400019,8,8,11,15,10
400021,8,8,11,15,10
400022,8,8,11,15,10
400032,8,8,11,15,10
40003F,8,8,11,15,10
400044,8,8,11,15,10
400048,8,8,11,15,10
400061,8,8,11,15,10
400079,8,8,11,15,10
400087,8,8,11,15,10
400098,8,8,11,15,10
400102,8,8,11,15,10
400103,8,8,11,15,10
400104,8,8,11,15,10
400105,8,8,11,15,10
400106,8,8,11,15,10
400109,8,8,11,15,10
400110,8,8,11,15,10
400111,8,8,11,15,10
400112,8,8,11,15,10
400113,8,8,11,15,10
400114,8,8,11,15,10
400115,8,8,11,15,10
400117,8,8,11,15,10
400118,8,8,11,15,10
400120,8,8,11,15,10
400122,8,8,11,15,10
400123,8,8,11,15,10
400124,8,8,11,15,10
400126,8,8,11,15,10
400127,8,8,11,15,10
400128,8,8,11,15,10
400130,8,8,11,15,10
400131,8,8,11,15,10
400132,8,8,11,15,10
400134,8,8,11,15,10
400135,8,8,11,15,10
400137,8,8,11,15,10
400138,8,8,11,15,10
400139,,,,,
400141,,,,,
403301,,,,,
404004,,,,,
404005,,,,,
404007,,,,,
404009,,,,,
410004,8,8,11,15,10
410005,8,8,11,15,10
410006,8,8,11,15,10
410007,8,8,11,15,10
410008,8,8,11,15,10
410009,8,8,11,15,10
410010,8,8,11,15,10
410011,8,8,11,15,10
410012,8,8,11,15,10
410013,8,8,11,15,10
41005F,8,8,11,15,10
414000,,,,,
414003,,,,,
420002,8,8,11,15,10
420004,8,8,11,15,10
420005,8,8,11,15,10
420007,8,8,11,15,10
420009,8,8,11,15,10
420010,8,8,11,15,10
420011,8,8,11,15,10
420015,8,8,11,15,10
420018,8,8,11,15,10
420019,8,8,11,15,10
420020,8,8,11,15,10
420023,8,8,11,15,10
420026,8,8,11,15,10
420027,8,8,11,15,10
420030,8,8,11,15,10
420033,8,8,11,15,10
420036,8,8,11,15,10
420037,8,8,11,15,10
420038,8,8,11,15,10
420043,8,8,11,15,10
420048,8,8,11,15,10
420049,8,8,11,15,10
420051,8,8,11,15,10
420053,8,8,11,15,10
420055,8,8,11,15,10
420065,8,8,11,15,10
420067,8,8,11,15,10
420070,8,8,11,15,10
420071,8,8,11,15,10
420072,8,8,11,15,10
420073,8,8,11,15,10
420078,8,8,11,15,10
420079,8,8,11,15,10
420080,8,8,11,15,10
420082,8,8,11,15,10
420085,8,8,11,15,10
420086,8,8,11,15,10
420087,8,8,11,15,10
420089,8,8,11,15,10
420091,8,8,11,15,10
420098,8,8,11,15,10
42009F,,,,,
420101,8,8,11,15,10
420102,8,8,11,15,10
420103,8,8,11,15,10
420104,8,8,11,15,10
420105,8,8,11,15,10
420106,8,8,11,15,10
420107,8,8,11,15,10
420108,8,8,11,15,10
420109,8,8,11,15,10
420110,8,8,11,15,10
42011F,8,8,11,15,10
42029F,8,8,11,15,10
421300,8,8,11,15,10
421301,8,8,11,15,10
421304,8,8,11,15,10
423300,,,,,
424002,,,,,
424005,,,,,
424006,,,,,
424007,,,,,
424008,,,,,
424010,,,,,
424011,,,,,
424014,,,,,
430005,8,8,11,15,10
430008,8,8,11,15,10
430012,8,8,11,15,10
430014,8,8,11,15,10
430015,8,8,11,15,10
430016,8,8,11,15,10
430027,8,8,11,15,10
43002F,8,8,11,15,10
430048,8,8,11,15,10
43005F,8,8,11,15,10
430077,8,8,11,15,10
430084,8,8,11,15,10
430089,8,8,11,15,10
430090,8,8,11,15,10
430091,8,8,11,15,10
430093,8,8,11,15,10
430095,8,8,11,15,10
430097,8,8,11,15,10
430098,8,8,11,15,10
430779,,,,,
431300,8,8,11,15,10
431301,8,8,11,15,10
431302,8,8,11,15,10
431305,8,8,11,15,10
431306,8,8,11,15,10
431307,8,8,11,15,10
431308,8,8,11,15,10
431309,8,8,11,15,10
431310,8,8,11,15,10
431311,8,8,11,15,10
431312,8,8,11,15,10
431313,8,8,11,15,10
431314,8,8,11,15,10
431315,8,8,11,15,10
431316,8,8,11,15,10
431318,8,8,11,15,10
431319,8,8,11,15,10
431320,8,8,11,15,10
431321,8,8,11,15,10
431322,8,8,11,15,10
431323,8,8,11,15,10
431324,8,8,11,15,10
431325,8,8,11,15,10
431326,8,8,11,15,10
431327,8,8,11,15,10
431328,8,8,11,15,10
431329,8,8,11,15,10
431330,8,8,11,15,10
431331,8,8,11,15,10
431332,8,8,11,15,10
431333,8,8,11,15,10
431334,8,8,11,15,10
431335,8,8,11,15,10
431336,8,8,11,15,10
431337,8,8,11,15,10
431338,8,8,11,15,10
431339,8,8,11,15,10
431340,8,8,11,15,10
431383,8,8,11,15,10
433300,,,,,
434003,,,,,
440002,8,8,11,15,10
440003,8,8,11,15,10
440006,8,8,11,15,10
440007,8,8,11,15,10
440008,8,8,11,15,10
440009,8,8,11,15,10
440011,8,8,11,15,10
440012,8,8,11,15,10
440015,8,8,11,15,10
440016,8,8,11,15,10
440017,8,8,11,15,10
440018,8,8,11,15,10
440020,8,8,11,15,10
440029,8,8,11,15,10
440030,8,8,11,15,10
440031,8,8,11,15,10
440032,8,8,11,15,10
440033,8,8,11,15,10
440034,8,8,11,15,10
440035,8,8,11,15,10
440039,8,8,11,15,10
440046,8,8,11,15,10
440048,8,8,11,15,10
440049,8,8,11,15,10
440050,8,8,11,15,10
440053,8,8,11,15,10
440056,8,8,11,15,10
440057,8,8,11,15,10
440058,8,8,11,15,10
440059,8,8,11,15,10
440060,8,8,11,15,10
440061,8,8,11,15,10
440063,8,8,11,15,10
440065,8,8,11,15,10
440068,8,8,11,15,10
440072,8,8,11,15,10
440073,8,8,11,15,10
440081,8,8,11,15,10
440082,8,8,11,15,10
440084,8,8,11,15,10
440091,8,8,11,15,10
440102,8,8,11,15,10
440104,8,8,11,15,10
440109,8,8,11,15,10
440110,8,8,11,15,10
440111,8,8,11,15,10
440120,8,8,11,15,10
440125,8,8,11,15,10
440130,8,8,11,15,10
440131,8,8,11,15,10
440132,8,8,11,15,10
440137,8,8,11,15,10
44013F,8,8,11,15,10
440144,8,8,11,15,10
440148,8,8,11,15,10
440150,8,8,11,15,10
440151,8,8,11,15,10
440152,8,8,11,15,10
440153,8,8,11,15,10
440156,8,8,11,15,10
440159,8,8,11,15,10
440161,8,8,11,15,10
44016F,8,8,11,15,10
440173,8,8,11,15,10
440175,8,8,11,15,10
440176,8,8,11,15,10
44017F,8,8,11,15,10
440183,8,8,11,15,10
440184,8,8,11,15,10
440185,8,8,11,15,10
440187,8,8,11,15,10
44018F,8,8,11,15,10
440192,8,8,11,15,10
440193,8,8,11,15,10
440194,8,8,11,15,10
440197,8,8,11,15,10
440200,8,8,11,15,10
440218,8,8,11,15,10
440227,8,8,11,15,10
440228,8,8,11,15,10
440231,8,8,11,15,10
440238,8,8,11,15,10
440779,,,,,
440780,,,,,
441300,8,8,11,15,10
441301,8,8,11,15,10
441303,8,8,11,15,10
441304,8,8,11,15,10
441305,8,8,11,15,10
441306,8,8,11,15,10
441307,8,8,11,15,10
441309,8,8,11,15,10
441310,8,8,11,15,10
441313,8,8,11,15,10
441314,8,8,11,15,10
441316,8,8,11,15,10
441320,8,8,11,15,10
441322,8,8,11,15,10
441323,8,8,11,15,10
443302,,,,,
443303,,,,,
444001,,,,,
444002,,,,,
444003,,,,,
444004,,,,,
444005,,,,,
444007,,,,,
444008,,,,,
444010,,,,,
444014,,,,,
444019,,,,,
444021,,,,,
444023,,,,,
444024,,,,,
444025,,,,,
444026,,,,,
444027,,,,,
444029,,,,,
444030,,,,,
444031,,,,,
444032,,,,,
444033,,,,,
450002,8,8,11,15,10
450007,8,8,11,15,10
450010,8,8,11,15,10
450011,8,8,11,15,10
450015,8,8,11,15,10
450018,8,8,11,15,10
450021,8,8,11,15,10
450023,8,8,11,15,10
450024,8,8,11,15,10
450028,8,8,11,15,10
450029,8,8,11,15,10
450032,8,8,11,15,10
450033,8,8,11,15,10
450034,8,8,11,15,10
450035,8,8,11,15,10
450039,8,8,11,15,10
450040,8,8,11,15,10
450042,8,8,11,15,10
450044,8,8,11,15,10
450046,8,8,11,15,10
450051,8,8,11,15,10
450054,8,8,11,15,10
450055,8,8,11,15,10
450056,8,8,11,15,10
450058,8,8,11,15,10
450064,8,8,11,15,10
450068,8,8,11,15,10
450072,8,8,11,15,10
450079,8,8,11,15,10
450080,8,8,11,15,10
450082,8,8,11,15,10
450083,8,8,11,15,10
450087,8,8,11,15,10
450090,8,8,11,15,10
450092,8,8,11,15,10
450097,8,8,11,15,10
450101,8,8,11,15,10
450102,8,8,11,15,10
450104,8,8,11,15,10
450107,8,8,11,15,10
450108,8,8,11,15,10
450119,8,8,11,15,10
450124,8,8,11,15,10
450128,8,8,11,15,10
450132,8,8,11,15,10
450133,8,8,11,15,10
450135,8,8,11,15,10
450137,8,8,11,15,10
450144,8,8,11,15,10
450147,8,8,11,15,10
450148,8,8,11,15,10
450152,8,8,11,15,10
450154,8,8,11,15,10
450155,8,8,11,15,10
450162,8,8,11,15,10
450163,8,8,11,15,10
450165,8,8,11,15,10
450176,8,8,11,15,10
450184,8,8,11,15,10
450193,8,8,11,15,10
450194,8,8,11,15,10
450196,8,8,11,15,10
